policy,seed,round,student,phase,teacher,teacher_acc,lr,pre_acc,pre_loss,post_acc,post_loss,cf_teacher,cf_teacher_start_acc,cf_teacher_acc,cf_acc,cf_loss,pre_train_acc,pre_train_loss,d_acc,d_loss,window
mwm_accdiff,3,66,3,kd,9.0,74.77999925613403,0.1,73.69999885559082,0.7701507806777954,73.28000068664551,0.81488037109375,,,,,,,,-0.4199981689453125,0.04472959041595459,61-80
mwm_accdiff,3,66,1,kd,4.0,73.91999959945679,0.1,70.53999900817871,0.8654394745826721,70.53999900817871,0.9005511999130249,,,,,,,,0.0,0.03511172533035278,61-80
mwm_accdiff,3,66,6,ce,,,0.1,72.69999980926514,0.8370196223258972,72.78000116348267,0.7924387454986572,7.0,75.41999816894531,75.41999816894531,71.61999940872192,0.8581406474113464,75.59999823570251,0.7355265021324158,0.0800013542175293,-0.04458087682723999,61-80
mwm_accdiff,3,66,2,kd,7.0,75.41999816894531,0.1,73.25999736785889,0.7945225834846497,73.50000143051147,0.7962107062339783,,,,,,,,0.2400040626525879,0.0016881227493286133,61-80
mwm_accdiff,3,66,5,kd,8.0,74.19999837875366,0.1,73.91999959945679,0.8091248273849487,74.36000108718872,0.7734938263893127,,,,,,,,0.4400014877319336,-0.035631000995635986,61-80
mwm_accdiff,3,67,4,ce,,,0.1,73.91999959945679,0.7704201340675354,72.75999784469604,0.8174116015434265,7.0,75.41999816894531,75.41999816894531,72.89999723434448,0.8084518313407898,76.48000121116638,0.6791934967041016,-1.1600017547607422,0.04699146747589111,61-80
mwm_accdiff,3,67,1,kd,5.0,74.36000108718872,0.1,70.53999900817871,0.9005511999130249,72.75999784469604,0.8196702003479004,,,,,,,,2.219998836517334,-0.08088099956512451,61-80
mwm_accdiff,3,67,6,kd,8.0,74.19999837875366,0.1,72.78000116348267,0.7924387454986572,73.61999750137329,0.8105944991111755,,,,,,,,0.839996337890625,0.01815575361251831,61-80
mwm_accdiff,3,67,2,kd,9.0,74.77999925613403,0.1,73.50000143051147,0.7962107062339783,71.28000259399414,0.9153055548667908,,,,,,,,-2.219998836517334,0.1190948486328125,61-80
mwm_accdiff,3,67,3,kd,7.0,75.41999816894531,0.1,73.28000068664551,0.81488037109375,74.00000095367432,0.7644792795181274,,,,,,,,0.7200002670288086,-0.05040109157562256,61-80
mwm_accdiff,3,68,4,kd,7.0,75.41999816894531,0.1,72.75999784469604,0.8174116015434265,74.55999851226807,0.7709674835205078,,,,,,,,1.8000006675720215,-0.0464441180229187,61-80
mwm_accdiff,3,68,6,kd,8.0,74.19999837875366,0.1,73.61999750137329,0.8105944991111755,72.93999791145325,0.834189772605896,,,,,,,,-0.679999589920044,0.02359527349472046,61-80
mwm_accdiff,3,68,3,ce,,,0.1,74.00000095367432,0.7644792795181274,75.1200020313263,0.7358633875846863,7.0,75.41999816894531,75.41999816894531,75.0,0.7571898698806763,76.98000073432922,0.6689485311508179,1.1200010776519775,-0.028615891933441162,61-80
mwm_accdiff,3,68,2,kd,5.0,74.36000108718872,0.1,71.28000259399414,0.9153055548667908,72.83999919891357,0.837622344493866,,,,,,,,1.5599966049194336,-0.0776832103729248,61-80
mwm_accdiff,3,68,1,kd,9.0,74.77999925613403,0.1,72.75999784469604,0.8196702003479004,72.15999960899353,0.8918089866638184,,,,,,,,-0.5999982357025146,0.07213878631591797,61-80
mwm_accdiff,3,69,1,kd,4.0,74.55999851226807,0.1,72.15999960899353,0.8918089866638184,72.3800003528595,0.8482047915458679,,,,,,,,0.2200007438659668,-0.04360419511795044,61-80
mwm_accdiff,3,69,2,kd,9.0,74.77999925613403,0.1,72.83999919891357,0.837622344493866,72.82000184059143,0.8484964966773987,,,,,,,,-0.019997358322143555,0.010874152183532715,61-80
mwm_accdiff,3,69,6,kd,7.0,75.41999816894531,0.1,72.93999791145325,0.834189772605896,72.50000238418579,0.8072940707206726,,,,,,,,-0.43999552726745605,-0.02689570188522339,61-80
mwm_accdiff,3,69,8,ce,,,0.1,74.19999837875366,0.7813381552696228,72.47999906539917,0.8136886954307556,7.0,75.41999816894531,75.41999816894531,72.51999974250793,0.8117109537124634,76.39999985694885,0.6903958320617676,-1.7199993133544922,0.03235054016113281,61-80
mwm_accdiff,3,69,5,kd,3.0,75.1200020313263,0.1,74.36000108718872,0.7734938263893127,73.1000006198883,0.7924780249595642,,,,,,,,-1.260000467300415,0.018984198570251465,61-80
mwm_accdiff,3,70,8,kd,4.0,74.55999851226807,0.1,72.47999906539917,0.8136886954307556,74.91999864578247,0.769463062286377,,,,,,,,2.439999580383301,-0.04422563314437866,61-80
mwm_accdiff,3,70,6,kd,7.0,75.41999816894531,0.1,72.50000238418579,0.8072940707206726,74.76000189781189,0.7415283918380737,,,,,,,,2.2599995136260986,-0.06576567888259888,61-80
mwm_accdiff,3,70,5,ce,,,0.1,73.1000006198883,0.7924780249595642,74.59999918937683,0.7446184754371643,7.0,75.41999816894531,75.41999816894531,73.65999817848206,0.7794058918952942,75.91999769210815,0.7110753655433655,1.4999985694885254,-0.0478595495223999,61-80
mwm_accdiff,3,70,2,kd,3.0,75.1200020313263,0.1,72.82000184059143,0.8484964966773987,73.1000006198883,0.8028377890586853,,,,,,,,0.279998779296875,-0.04565870761871338,61-80
mwm_accdiff,3,70,1,kd,9.0,74.77999925613403,0.1,72.3800003528595,0.8482047915458679,71.61999940872192,0.8648856282234192,,,,,,,,-0.7600009441375732,0.01668083667755127,61-80
mwm_accdiff,3,71,4,kd,9.0,74.77999925613403,0.1,74.55999851226807,0.7709674835205078,73.82000088691711,0.7808750867843628,,,,,,,,-0.7399976253509521,0.00990760326385498,61-80
mwm_accdiff,3,71,1,kd,8.0,74.91999864578247,0.1,71.61999940872192,0.8648856282234192,71.13999724388123,0.8979747891426086,,,,,,,,-0.48000216484069824,0.03308916091918945,61-80
mwm_accdiff,3,71,6,ce,,,0.1,74.76000189781189,0.7415283918380737,75.3000020980835,0.7352379560470581,7.0,75.41999816894531,75.41999816894531,74.6999979019165,0.752159833908081,77.81999707221985,0.6468768119812012,0.5400002002716064,-0.006290435791015625,61-80
mwm_accdiff,3,71,2,kd,3.0,75.1200020313263,0.1,73.1000006198883,0.8028377890586853,71.10000252723694,0.881214439868927,,,,,,,,-1.9999980926513672,0.0783766508102417,61-80
mwm_accdiff,3,71,5,kd,7.0,75.41999816894531,0.1,74.59999918937683,0.7446184754371643,75.31999945640564,0.7231881022453308,,,,,,,,0.7200002670288086,-0.021430373191833496,61-80
mwm_accdiff,3,72,4,kd,6.0,75.3000020980835,0.1,73.82000088691711,0.7808750867843628,74.27999973297119,0.7740675806999207,,,,,,,,0.45999884605407715,-0.006807506084442139,61-80
mwm_accdiff,3,72,9,ce,,,0.1,74.77999925613403,0.7762604355812073,71.88000082969666,0.8433517813682556,7.0,75.41999816894531,75.41999816894531,73.73999953269958,0.7748792767524719,76.98000073432922,0.6830517649650574,-2.899998426437378,0.06709134578704834,61-80
mwm_accdiff,3,72,2,kd,5.0,75.31999945640564,0.1,71.10000252723694,0.881214439868927,74.76000189781189,0.7561219334602356,,,,,,,,3.659999370574951,-0.1250925064086914,61-80
mwm_accdiff,3,72,1,kd,3.0,75.1200020313263,0.1,71.13999724388123,0.8979747891426086,71.43999934196472,0.8673722743988037,,,,,,,,0.3000020980834961,-0.03060251474380493,61-80
mwm_accdiff,3,72,8,kd,7.0,75.41999816894531,0.1,74.91999864578247,0.769463062286377,73.87999892234802,0.7701029777526855,,,,,,,,-1.0399997234344482,0.0006399154663085938,61-80
mwm_accdiff,3,73,4,kd,3.0,75.1200020313263,0.1,74.27999973297119,0.7740675806999207,71.79999947547913,0.8302271366119385,,,,,,,,-2.4800002574920654,0.05615955591201782,61-80
mwm_accdiff,3,73,9,kd,5.0,75.31999945640564,0.1,71.88000082969666,0.8433517813682556,73.51999878883362,0.8225770592689514,,,,,,,,1.639997959136963,-0.0207747220993042,61-80
mwm_accdiff,3,73,1,kd,7.0,75.41999816894531,0.1,71.43999934196472,0.8673722743988037,73.15999865531921,0.7725219130516052,,,,,,,,1.7199993133544922,-0.09485036134719849,61-80
mwm_accdiff,3,73,2,ce,,,0.1,74.76000189781189,0.7561219334602356,71.88000082969666,0.802848219871521,7.0,75.41999816894531,75.41999816894531,73.78000020980835,0.7814090847969055,77.0799994468689,0.6830803155899048,-2.8800010681152344,0.0467262864112854,61-80
mwm_accdiff,3,73,8,kd,6.0,75.3000020980835,0.1,73.87999892234802,0.7701029777526855,74.44000244140625,0.762566328048706,,,,,,,,0.5600035190582275,-0.007536649703979492,61-80
mwm_accdiff,3,74,9,kd,3.0,75.1200020313263,0.1,73.51999878883362,0.8225770592689514,73.15999865531921,0.8108838796615601,,,,,,,,-0.3600001335144043,-0.011693179607391357,61-80
mwm_accdiff,3,74,2,kd,7.0,75.41999816894531,0.1,71.88000082969666,0.802848219871521,75.13999938964844,0.7364856004714966,,,,,,,,3.2599985599517822,-0.06636261940002441,61-80
mwm_accdiff,3,74,4,kd,5.0,75.31999945640564,0.1,71.79999947547913,0.8302271366119385,73.87999892234802,0.7834234833717346,,,,,,,,2.0799994468688965,-0.04680365324020386,61-80
mwm_accdiff,3,74,1,kd,6.0,75.3000020980835,0.1,73.15999865531921,0.7725219130516052,73.7999975681305,0.7889655232429504,,,,,,,,0.6399989128112793,0.016443610191345215,61-80
mwm_accdiff,3,74,8,ce,,,0.1,74.44000244140625,0.762566328048706,70.80000042915344,0.8780463933944702,7.0,75.41999816894531,75.41999816894531,74.72000122070312,0.7467004656791687,76.62000060081482,0.6924558281898499,-3.6400020122528076,0.11548006534576416,61-80
mwm_accdiff,3,75,8,kd,7.0,75.41999816894531,0.1,70.80000042915344,0.8780463933944702,75.67999958992004,0.7168788313865662,,,,,,,,4.879999160766602,-0.16116756200790405,61-80
mwm_accdiff,3,75,3,ce,,,0.1,75.1200020313263,0.7358633875846863,73.47999811172485,0.7781434655189514,7.0,75.41999816894531,75.41999816894531,74.68000054359436,0.739478349685669,77.34000086784363,0.6522244215011597,-1.6400039196014404,0.04228007793426514,61-80
mwm_accdiff,3,75,4,kd,2.0,75.13999938964844,0.1,73.87999892234802,0.7834234833717346,74.23999905586243,0.7548119425773621,,,,,,,,0.3600001335144043,-0.02861154079437256,61-80
mwm_accdiff,3,75,9,kd,5.0,75.31999945640564,0.1,73.15999865531921,0.8108838796615601,75.27999877929688,0.7371317744255066,,,,,,,,2.120000123977661,-0.07375210523605347,61-80
mwm_accdiff,3,75,1,kd,6.0,75.3000020980835,0.1,73.7999975681305,0.7889655232429504,72.51999974250793,0.8089783787727356,,,,,,,,-1.2799978256225586,0.020012855529785156,61-80
mwm_accdiff,3,76,3,kd,7.0,75.41999816894531,0.1,73.47999811172485,0.7781434655189514,74.29999709129333,0.7431042790412903,,,,,,,,0.8199989795684814,-0.03503918647766113,61-80
mwm_accdiff,3,76,1,kd,8.0,75.67999958992004,0.1,72.51999974250793,0.8089783787727356,74.59999918937683,0.7558711171150208,,,,,,,,2.0799994468688965,-0.053107261657714844,61-80
mwm_accdiff,3,76,9,ce,,,0.1,75.27999877929688,0.7371317744255066,73.47999811172485,0.801975429058075,8.0,75.67999958992004,75.67999958992004,75.90000033378601,0.718071460723877,77.64000296592712,0.6610815525054932,-1.8000006675720215,0.06484365463256836,61-80
mwm_accdiff,3,76,4,kd,5.0,75.31999945640564,0.1,74.23999905586243,0.7548119425773621,74.59999918937683,0.7387818098068237,,,,,,,,0.3600001335144043,-0.01603013277053833,61-80
mwm_accdiff,3,76,2,kd,6.0,75.3000020980835,0.1,75.13999938964844,0.7364856004714966,72.79999852180481,0.8010371327400208,,,,,,,,-2.340000867843628,0.06455153226852417,61-80
mwm_accdiff,3,77,4,ce,,,0.1,74.59999918937683,0.7387818098068237,71.60000205039978,0.8363109230995178,8.0,75.67999958992004,75.67999958992004,75.19999742507935,0.7463304400444031,77.21999883651733,0.6526355147361755,-2.999997138977051,0.09752911329269409,61-80
mwm_accdiff,3,77,1,kd,6.0,75.3000020980835,0.1,74.59999918937683,0.7558711171150208,73.00000190734863,0.8065974116325378,,,,,,,,-1.5999972820281982,0.05072629451751709,61-80
mwm_accdiff,3,77,9,kd,7.0,75.41999816894531,0.1,73.47999811172485,0.801975429058075,75.0,0.7501522302627563,,,,,,,,1.5200018882751465,-0.051823198795318604,61-80
mwm_accdiff,3,77,3,kd,5.0,75.31999945640564,0.1,74.29999709129333,0.7431042790412903,75.45999884605408,0.7094905376434326,,,,,,,,1.1600017547607422,-0.033613741397857666,61-80
mwm_accdiff,3,77,2,kd,8.0,75.67999958992004,0.1,72.79999852180481,0.8010371327400208,75.41999816894531,0.7332360148429871,,,,,,,,2.619999647140503,-0.06780111789703369,61-80
mwm_accdiff,3,78,6,kd,2.0,75.41999816894531,0.1,75.3000020980835,0.7352379560470581,74.59999918937683,0.7499552369117737,,,,,,,,-0.700002908706665,0.014717280864715576,61-80
mwm_accdiff,3,78,4,kd,3.0,75.45999884605408,0.1,71.60000205039978,0.8363109230995178,74.83999729156494,0.7284203171730042,,,,,,,,3.239995241165161,-0.10789060592651367,61-80
mwm_accdiff,3,78,1,kd,8.0,75.67999958992004,0.1,73.00000190734863,0.8065974116325378,73.7999975681305,0.7849627137184143,,,,,,,,0.7999956607818604,-0.021634697914123535,61-80
mwm_accdiff,3,78,5,ce,,,0.1,75.31999945640564,0.7231881022453308,72.3800003528595,0.9131771326065063,8.0,75.67999958992004,75.67999958992004,74.58000183105469,0.763741672039032,78.32000255584717,0.6331129670143127,-2.9399991035461426,0.18998903036117554,61-80
mwm_accdiff,3,78,9,kd,7.0,75.41999816894531,0.1,75.0,0.7501522302627563,73.43999743461609,0.7759703993797302,,,,,,,,-1.5600025653839111,0.025818169116973877,61-80
mwm_accdiff,3,79,6,kd,2.0,75.41999816894531,0.1,74.59999918937683,0.7499552369117737,74.58000183105469,0.7677115797996521,,,,,,,,-0.019997358322143555,0.017756342887878418,61-80
mwm_accdiff,3,79,4,ce,,,0.1,74.83999729156494,0.7284203171730042,72.87999987602234,0.7883532047271729,8.0,75.67999958992004,75.67999958992004,74.98000264167786,0.735237717628479,77.52000093460083,0.6544408798217773,-1.9599974155426025,0.0599328875541687,61-80
mwm_accdiff,3,79,9,kd,3.0,75.45999884605408,0.1,73.43999743461609,0.7759703993797302,74.32000041007996,0.7475049495697021,,,,,,,,0.8800029754638672,-0.028465449810028076,61-80
mwm_accdiff,3,79,5,kd,8.0,75.67999958992004,0.1,72.3800003528595,0.9131771326065063,76.05999708175659,0.7299577593803406,,,,,,,,3.6799967288970947,-0.18321937322616577,61-80
mwm_accdiff,3,79,1,kd,7.0,75.41999816894531,0.1,73.7999975681305,0.7849627137184143,73.96000027656555,0.761339545249939,,,,,,,,0.1600027084350586,-0.023623168468475342,61-80
mwm_accdiff,3,80,4,kd,3.0,75.45999884605408,0.1,72.87999987602234,0.7883532047271729,75.34000277519226,0.7333956956863403,,,,,,,,2.460002899169922,-0.05495750904083252,61-80
mwm_accdiff,3,80,1,kd,8.0,75.67999958992004,0.1,73.96000027656555,0.761339545249939,74.36000108718872,0.7674754858016968,,,,,,,,0.40000081062316895,0.0061359405517578125,61-80
mwm_accdiff,3,80,6,kd,7.0,75.41999816894531,0.1,74.58000183105469,0.7677115797996521,74.40000176429749,0.7419417500495911,,,,,,,,-0.18000006675720215,-0.025769829750061035,61-80
mwm_accdiff,3,80,2,ce,,,0.1,75.41999816894531,0.7332360148429871,70.75999975204468,0.8663098812103271,5.0,76.05999708175659,76.05999708175659,74.77999925613403,0.7622036933898926,78.20000052452087,0.6475997567176819,-4.659998416900635,0.1330738663673401,61-80
mwm_accdiff,3,80,9,kd,5.0,76.05999708175659,0.1,74.32000041007996,0.7475049495697021,75.16000270843506,0.7618820071220398,,,,,,,,0.8400022983551025,0.014377057552337646,61-80
mwm_accdiff,3,81,4,ce,,,0.1,75.34000277519226,0.7333956956863403,73.33999872207642,0.786662757396698,5.0,76.05999708175659,76.05999708175659,75.05999803543091,0.7538216710090637,77.99999713897705,0.6450795531272888,-2.0000040531158447,0.053267061710357666,81-100
mwm_accdiff,3,81,1,kd,8.0,75.67999958992004,0.1,74.36000108718872,0.7674754858016968,73.42000007629395,0.8094004392623901,,,,,,,,-0.9400010108947754,0.04192495346069336,81-100
mwm_accdiff,3,81,2,kd,3.0,75.45999884605408,0.1,70.75999975204468,0.8663098812103271,74.54000115394592,0.7464250326156616,,,,,,,,3.780001401901245,-0.11988484859466553,81-100
mwm_accdiff,3,81,6,kd,5.0,76.05999708175659,0.1,74.40000176429749,0.7419417500495911,74.6399998664856,0.7667540907859802,,,,,,,,0.23999810218811035,0.02481234073638916,81-100
mwm_accdiff,3,81,9,kd,7.0,75.41999816894531,0.1,75.16000270843506,0.7618820071220398,74.76000189781189,0.7450972199440002,,,,,,,,-0.40000081062316895,-0.01678478717803955,81-100
mwm_accdiff,3,82,2,kd,7.0,75.41999816894531,0.1,74.54000115394592,0.7464250326156616,74.65999722480774,0.7429965138435364,,,,,,,,0.1199960708618164,-0.003428518772125244,81-100
mwm_accdiff,3,82,9,ce,,,0.1,74.76000189781189,0.7450972199440002,70.1200008392334,0.8828271627426147,5.0,76.05999708175659,76.05999708175659,75.49999952316284,0.7451171278953552,76.81999802589417,0.6694416403770447,-4.640001058578491,0.1377299427986145,81-100
mwm_accdiff,3,82,6,kd,5.0,76.05999708175659,0.1,74.6399998664856,0.7667540907859802,74.98000264167786,0.7581355571746826,,,,,,,,0.34000277519226074,-0.008618533611297607,81-100
mwm_accdiff,3,82,4,kd,8.0,75.67999958992004,0.1,73.33999872207642,0.786662757396698,76.0200023651123,0.7047298550605774,,,,,,,,2.6800036430358887,-0.0819329023361206,81-100
mwm_accdiff,3,82,1,kd,3.0,75.45999884605408,0.1,73.42000007629395,0.8094004392623901,74.32000041007996,0.7446047067642212,,,,,,,,0.9000003337860107,-0.06479573249816895,81-100
mwm_accdiff,3,83,7,ce,,,0.1,75.41999816894531,0.7181023359298706,73.47999811172485,0.7691682577133179,5.0,76.05999708175659,76.05999708175659,74.80000257492065,0.766636073589325,78.17999720573425,0.6229127645492554,-1.940000057220459,0.051065921783447266,81-100
mwm_accdiff,3,83,1,kd,8.0,75.67999958992004,0.1,74.32000041007996,0.7446047067642212,74.29999709129333,0.7687790393829346,,,,,,,,-0.020003318786621094,0.02417433261871338,81-100
mwm_accdiff,3,83,2,kd,3.0,75.45999884605408,0.1,74.65999722480774,0.7429965138435364,74.72000122070312,0.7447969317436218,,,,,,,,0.06000399589538574,0.0018004179000854492,81-100
mwm_accdiff,3,83,6,kd,5.0,76.05999708175659,0.1,74.98000264167786,0.7581355571746826,73.07999730110168,0.8111488819122314,,,,,,,,-1.9000053405761719,0.05301332473754883,81-100
mwm_accdiff,3,83,9,kd,4.0,76.0200023651123,0.1,70.1200008392334,0.8828271627426147,74.3399977684021,0.7483227252960205,,,,,,,,4.219996929168701,-0.13450443744659424,81-100
mwm_accdiff,3,84,7,kd,4.0,76.0200023651123,0.1,73.47999811172485,0.7691682577133179,74.83999729156494,0.7330939173698425,,,,,,,,1.359999179840088,-0.03607434034347534,81-100
mwm_accdiff,3,84,9,kd,3.0,75.45999884605408,0.1,74.3399977684021,0.7483227252960205,75.22000074386597,0.7379143238067627,,,,,,,,0.8800029754638672,-0.010408401489257812,81-100
mwm_accdiff,3,84,6,kd,5.0,76.05999708175659,0.1,73.07999730110168,0.8111488819122314,75.0,0.7702803015708923,,,,,,,,1.9200026988983154,-0.04086858034133911,81-100
mwm_accdiff,3,84,1,kd,8.0,75.67999958992004,0.1,74.29999709129333,0.7687790393829346,75.09999871253967,0.7443562150001526,,,,,,,,0.8000016212463379,-0.024422824382781982,81-100
mwm_accdiff,3,84,2,ce,,,0.1,74.72000122070312,0.7447969317436218,74.19999837875366,0.7521733641624451,5.0,76.05999708175659,76.05999708175659,75.70000290870667,0.7410316467285156,77.21999883651733,0.6671616435050964,-0.5200028419494629,0.007376432418823242,81-100
mwm_accdiff,3,85,7,kd,4.0,76.0200023651123,0.1,74.83999729156494,0.7330939173698425,73.83999824523926,0.7844915986061096,,,,,,,,-0.9999990463256836,0.05139768123626709,81-100
mwm_accdiff,3,85,6,ce,,,0.1,75.0,0.7702803015708923,70.52000164985657,0.8780035376548767,5.0,76.05999708175659,76.05999708175659,74.37999844551086,0.7581917643547058,77.0799994468689,0.6909639239311218,-4.479998350143433,0.10772323608398438,81-100
mwm_accdiff,3,85,9,kd,8.0,75.67999958992004,0.1,75.22000074386597,0.7379143238067627,75.09999871253967,0.7424523830413818,,,,,,,,-0.12000203132629395,0.004538059234619141,81-100
mwm_accdiff,3,85,2,kd,5.0,76.05999708175659,0.1,74.19999837875366,0.7521733641624451,75.55999755859375,0.7355813980102539,,,,,,,,1.359999179840088,-0.016591966152191162,81-100
mwm_accdiff,3,85,1,kd,3.0,75.45999884605408,0.1,75.09999871253967,0.7443562150001526,74.77999925613403,0.752365231513977,,,,,,,,-0.31999945640563965,0.008009016513824463,81-100
mwm_accdiff,3,86,7,kd,4.0,76.0200023651123,0.1,73.83999824523926,0.7844915986061096,75.49999952316284,0.7284926772117615,,,,,,,,1.660001277923584,-0.055998921394348145,81-100
mwm_accdiff,3,86,6,kd,5.0,76.05999708175659,0.1,70.52000164985657,0.8780035376548767,74.26000237464905,0.7846141457557678,,,,,,,,3.7400007247924805,-0.09338939189910889,81-100
mwm_accdiff,3,86,1,kd,8.0,75.67999958992004,0.1,74.77999925613403,0.752365231513977,73.25999736785889,0.8005089163780212,,,,,,,,-1.5200018882751465,0.04814368486404419,81-100
mwm_accdiff,3,86,3,ce,,,0.1,75.45999884605408,0.7094905376434326,72.42000102996826,0.809110701084137,5.0,76.05999708175659,76.05999708175659,75.3000020980835,0.7525321245193481,78.65999937057495,0.6250582933425903,-3.0399978160858154,0.09962016344070435,81-100
mwm_accdiff,3,86,9,kd,2.0,75.55999755859375,0.1,75.09999871253967,0.7424523830413818,74.09999966621399,0.7896565198898315,,,,,,,,-0.9999990463256836,0.04720413684844971,81-100
mwm_accdiff,3,87,7,ce,,,0.1,75.49999952316284,0.7284926772117615,70.45999765396118,0.8598628640174866,5.0,76.05999708175659,76.05999708175659,74.19999837875366,0.7763055562973022,78.51999998092651,0.6424384117126465,-5.04000186920166,0.1313701868057251,81-100
mwm_accdiff,3,87,3,kd,4.0,76.0200023651123,0.1,72.42000102996826,0.809110701084137,75.13999938964844,0.7316629886627197,,,,,,,,2.719998359680176,-0.07744771242141724,81-100
mwm_accdiff,3,87,1,kd,8.0,75.67999958992004,0.1,73.25999736785889,0.8005089163780212,74.90000128746033,0.765573263168335,,,,,,,,1.6400039196014404,-0.03493565320968628,81-100
mwm_accdiff,3,87,9,kd,2.0,75.55999755859375,0.1,74.09999966621399,0.7896565198898315,74.54000115394592,0.7692388892173767,,,,,,,,0.4400014877319336,-0.020417630672454834,81-100
mwm_accdiff,3,87,6,kd,5.0,76.05999708175659,0.1,74.26000237464905,0.7846141457557678,75.44000148773193,0.7477545142173767,,,,,,,,1.1799991130828857,-0.03685963153839111,81-100
mwm_accdiff,3,88,1,kd,8.0,75.67999958992004,0.1,74.90000128746033,0.765573263168335,74.65999722480774,0.7547004222869873,,,,,,,,-0.2400040626525879,-0.010872840881347656,81-100
mwm_accdiff,3,88,3,kd,2.0,75.55999755859375,0.1,75.13999938964844,0.7316629886627197,74.27999973297119,0.7637249231338501,,,,,,,,-0.8599996566772461,0.03206193447113037,81-100
mwm_accdiff,3,88,6,ce,,,0.1,75.44000148773193,0.7477545142173767,71.96000218391418,0.8470078110694885,5.0,76.05999708175659,76.05999708175659,74.6399998664856,0.7766194939613342,77.24000215530396,0.6702461838722229,-3.479999303817749,0.09925329685211182,81-100
mwm_accdiff,3,88,7,kd,5.0,76.05999708175659,0.1,70.45999765396118,0.8598628640174866,74.6999979019165,0.7515240907669067,,,,,,,,4.240000247955322,-0.10833877325057983,81-100
mwm_accdiff,3,88,9,kd,4.0,76.0200023651123,0.1,74.54000115394592,0.7692388892173767,74.22000169754028,0.76605224609375,,,,,,,,-0.31999945640563965,-0.003186643123626709,81-100
mwm_accdiff,3,89,7,ce,,,0.1,74.6999979019165,0.7515240907669067,76.71999931335449,0.7031359672546387,5.0,76.05999708175659,76.05999708175659,75.91999769210815,0.72297602891922,76.9599974155426,0.6608515977859497,2.0200014114379883,-0.048388123512268066,81-100
mwm_accdiff,3,89,3,kd,8.0,75.67999958992004,0.1,74.27999973297119,0.7637249231338501,74.83999729156494,0.7437344789505005,,,,,,,,0.55999755859375,-0.01999044418334961,81-100
mwm_accdiff,3,89,1,kd,2.0,75.55999755859375,0.1,74.65999722480774,0.7547004222869873,72.96000123023987,0.8070669174194336,,,,,,,,-1.699995994567871,0.05236649513244629,81-100
mwm_accdiff,3,89,6,kd,5.0,76.05999708175659,0.1,71.96000218391418,0.8470078110694885,75.37999749183655,0.7381865978240967,,,,,,,,3.4199953079223633,-0.10882121324539185,81-100
mwm_accdiff,3,89,9,kd,4.0,76.0200023651123,0.1,74.22000169754028,0.76605224609375,74.62000250816345,0.7571126222610474,,,,,,,,0.40000081062316895,-0.008939623832702637,81-100
mwm_accdiff,3,90,1,kd,8.0,75.67999958992004,0.1,72.96000123023987,0.8070669174194336,74.8799979686737,0.7432098388671875,,,,,,,,1.919996738433838,-0.0638570785522461,81-100
mwm_accdiff,3,90,3,kd,7.0,76.71999931335449,0.1,74.83999729156494,0.7437344789505005,74.73999857902527,0.7617915272712708,,,,,,,,-0.09999871253967285,0.018057048320770264,81-100
mwm_accdiff,3,90,6,ce,,,0.1,75.37999749183655,0.7381865978240967,72.93999791145325,0.8003979921340942,7.0,76.71999931335449,76.71999931335449,73.00000190734863,0.8105148077011108,77.49999761581421,0.6613627076148987,-2.439999580383301,0.06221139430999756,81-100
mwm_accdiff,3,90,2,kd,5.0,76.05999708175659,0.1,75.55999755859375,0.7355813980102539,74.77999925613403,0.7495583295822144,,,,,,,,-0.7799983024597168,0.01397693157196045,81-100
mwm_accdiff,3,90,9,kd,4.0,76.0200023651123,0.1,74.62000250816345,0.7571126222610474,73.29999804496765,0.8050270080566406,,,,,,,,-1.3200044631958008,0.04791438579559326,81-100
mwm_accdiff,3,91,3,kd,4.0,76.0200023651123,0.1,74.73999857902527,0.7617915272712708,76.27999782562256,0.7078680396080017,,,,,,,,1.53999924659729,-0.05392348766326904,81-100
mwm_accdiff,3,91,1,kd,8.0,75.67999958992004,0.1,74.8799979686737,0.7432098388671875,73.90000224113464,0.7730723023414612,,,,,,,,-0.9799957275390625,0.02986246347427368,81-100
mwm_accdiff,3,91,6,kd,7.0,76.71999931335449,0.1,72.93999791145325,0.8003979921340942,75.55999755859375,0.739646852016449,,,,,,,,2.619999647140503,-0.060751140117645264,81-100
mwm_accdiff,3,91,2,ce,,,0.1,74.77999925613403,0.7495583295822144,70.34000158309937,0.8637467622756958,7.0,76.71999931335449,76.71999931335449,74.50000047683716,0.7658988833427429,76.94000005722046,0.6709181666374207,-4.439997673034668,0.11418843269348145,81-100
mwm_accdiff,3,91,9,kd,5.0,76.05999708175659,0.1,73.29999804496765,0.8050270080566406,74.22000169754028,0.7670228481292725,,,,,,,,0.9200036525726318,-0.038004159927368164,81-100
mwm_accdiff,3,92,6,kd,4.0,76.0200023651123,0.1,75.55999755859375,0.739646852016449,76.09999775886536,0.7103806734085083,,,,,,,,0.5400002002716064,-0.029266178607940674,81-100
mwm_accdiff,3,92,9,kd,7.0,76.71999931335449,0.1,74.22000169754028,0.7670228481292725,72.35999703407288,0.8291119933128357,,,,,,,,-1.8600046634674072,0.06208914518356323,81-100
