group,seed,round_index,relative_round,phase,val_acc,delta_acc,cos_ce_kl,g_ce_norm,g_kl_norm
0.9,1337,35,-65,kl,80.92,-0.1599999999999966,0.527122974395752,0.47899100184440613,0.9136353135108948
0.9,1337,36,-64,kl,78.82,-2.1000000000000085,0.34587934613227844,0.42166340351104736,0.8630509972572327
0.9,1337,37,-63,kl,79.78,0.960000000000008,0.5745583772659302,0.5456469655036926,1.1125423908233643
0.9,1337,38,-62,kl,80.02,0.23999999999999488,0.5676867365837097,0.5354645252227783,1.1857688426971436
0.9,1337,39,-61,kl,80.12,0.10000000000000853,0.45205527544021606,0.46785441040992737,0.8439188003540039
0.9,1337,40,-60,kl,79.82,-0.30000000000001137,0.6483868360519409,0.5501430034637451,0.9109307527542114
0.9,1337,41,-59,kl,81.08,1.2600000000000051,0.4748411774635315,0.43782833218574524,1.010501742362976
0.9,1337,42,-58,kl,80.56,-0.519999999999996,0.6607129573822021,0.5356115102767944,0.98241126537323
0.9,1337,43,-57,kl,78.3,-2.260000000000005,0.637843132019043,0.5500009059906006,1.0935999155044556
0.9,1337,44,-56,kl,81.6,3.299999999999997,0.32499366998672485,0.41309285163879395,0.7327558398246765
0.9,1337,45,-55,kl,80.36,-1.2399999999999949,0.6315064430236816,0.5647241473197937,1.068703532218933
0.9,1337,46,-54,kl,80.24,-0.12000000000000455,0.46990787982940674,0.45548000931739807,0.7502337098121643
0.9,1337,47,-53,kl,81.02,0.7800000000000011,0.4598960876464844,0.47279664874076843,0.9995374083518982
0.9,1337,48,-52,kl,80.48,-0.539999999999992,0.35453498363494873,0.4244832694530487,0.7518100142478943
0.9,1337,49,-51,kl,80.54,0.060000000000002274,0.5543802380561829,0.47688794136047363,0.9386498332023621
0.9,1337,50,-50,kl,80.88,0.3399999999999892,0.21864543855190277,0.39245331287384033,0.8103256225585938
0.9,1337,51,-49,kl,80.96,0.0799999999999983,0.46215230226516724,0.4407707452774048,1.0188424587249756
0.9,1337,52,-48,kl,79.08,-1.8799999999999955,0.4951877295970917,0.48857203125953674,1.0287692546844482
0.9,1337,53,-47,kl,81.12,2.0400000000000063,0.5627280473709106,0.46561163663864136,0.9102879762649536
0.9,1337,54,-46,kl,80.5,-0.6200000000000045,0.6159545183181763,0.5519673228263855,1.0819672346115112
0.9,1337,55,-45,kl,79.82,-0.6800000000000068,0.6524184942245483,0.5385330319404602,0.9569426774978638
0.9,1337,56,-44,kl,83.42,3.6000000000000085,0.21426671743392944,0.3762194812297821,0.6212555766105652
0.9,1337,57,-43,kl,83.68,0.2600000000000051,0.2731209397315979,0.38885608315467834,0.6537105441093445
0.9,1337,58,-42,kl,83.72,0.03999999999999204,0.2902049422264099,0.39248865842819214,0.6166819930076599
0.9,1337,59,-41,kl,84.14,0.4200000000000017,0.29147031903266907,0.3963209092617035,0.7058916687965393
0.9,1337,60,-40,kl,83.88,-0.2600000000000051,0.33118534088134766,0.3996323049068451,0.6791404485702515
0.9,1337,61,-39,kl,84.22,0.3400000000000034,0.24198433756828308,0.3872941732406616,0.6601440906524658
0.9,1337,62,-38,kl,84.28,0.060000000000002274,0.22734534740447998,0.4032128155231476,0.6809929609298706
0.9,1337,63,-37,kl,84.18,-0.09999999999999432,0.23064981400966644,0.4043837785720825,0.7029933333396912
0.9,1337,64,-36,kl,84.56,0.37999999999999545,0.30237600207328796,0.4189610481262207,0.7032448649406433
0.9,1337,65,-35,kl,84.34,-0.21999999999999886,0.2047133445739746,0.3898388147354126,0.7196587920188904
0.9,1337,66,-34,kl,84.68,0.3400000000000034,0.2751581370830536,0.4246947169303894,0.7251489162445068
0.9,1337,67,-33,kl,84.34,-0.3400000000000034,0.2824975550174713,0.4264117479324341,0.7253674864768982
0.9,1337,68,-32,kl,84.62,0.28000000000000114,0.22938008606433868,0.4154677093029022,0.7388962507247925
0.9,1337,69,-31,kl,84.76,0.14000000000000057,0.29726940393447876,0.4289734959602356,0.7257001399993896
0.9,1337,70,-30,kl,84.62,-0.14000000000000057,0.23965565860271454,0.4307330250740051,0.7282211184501648
0.9,1337,71,-29,kl,84.54,-0.0799999999999983,0.3481372594833374,0.458553671836853,0.7993802428245544
0.9,1337,72,-28,kl,84.74,0.19999999999998863,0.30169951915740967,0.4563005566596985,0.8344256281852722
0.9,1337,73,-27,kl,84.6,-0.14000000000000057,0.164019376039505,0.42064714431762695,0.7402324676513672
0.9,1337,74,-26,kl,84.68,0.0800000000000125,0.25173360109329224,0.44484221935272217,0.7705636024475098
0.9,1337,75,-25,kl,84.58,-0.10000000000000853,0.2406219244003296,0.45606115460395813,0.7832453846931458
0.9,1337,76,-24,kl,84.94,0.35999999999999943,0.22478485107421875,0.4343406558036804,0.7583802342414856
0.9,1337,77,-23,kl,84.88,-0.060000000000002274,0.2943955361843109,0.46024271845817566,0.7943845391273499
0.9,1337,78,-22,kl,84.72,-0.1599999999999966,0.2825416326522827,0.45957425236701965,0.8011071085929871
0.9,1337,79,-21,kl,84.28,-0.4399999999999977,0.32736578583717346,0.4779804050922394,0.7186872363090515
0.9,1337,80,-20,kl,84.72,0.4399999999999977,0.2176811397075653,0.45684951543807983,0.7919245958328247
0.9,1337,81,-19,kl,85.02,0.29999999999999716,0.22424213588237762,0.45632117986679077,0.7646747827529907
0.9,1337,82,-18,kl,85.1,0.0799999999999983,0.22891949117183685,0.4585046172142029,0.7804319262504578
0.9,1337,83,-17,kl,84.86,-0.23999999999999488,0.21363812685012817,0.45790791511535645,0.7654847502708435
0.9,1337,84,-16,kl,84.82,-0.04000000000000625,0.22584733366966248,0.4618188142776489,0.7725427150726318
0.9,1337,85,-15,kl,84.74,-0.0799999999999983,0.2148536592721939,0.4570821225643158,0.7711069583892822
0.9,1337,86,-14,kl,84.92,0.18000000000000682,0.21972538530826569,0.4563894271850586,0.7928196787834167
0.9,1337,87,-13,kl,84.94,0.01999999999999602,0.24558457732200623,0.4672240614891052,0.7616333365440369
0.9,1337,88,-12,kl,85.12,0.18000000000000682,0.24208012223243713,0.4665209650993347,0.7680003643035889
0.9,1337,89,-11,kl,84.8,-0.3200000000000074,0.2646208107471466,0.4704911708831787,0.8095812797546387
0.9,1337,90,-10,kl,85.04,0.2400000000000091,0.23978440463542938,0.46501424908638,0.7928377389907837
0.9,1337,91,-9,kl,84.6,-0.44000000000001194,0.2725749611854553,0.4748629629611969,0.7982677817344666
0.9,1337,92,-8,kl,85.18,0.5800000000000125,0.2477463185787201,0.46964606642723083,0.7885614633560181
0.9,1337,93,-7,kl,84.86,-0.3200000000000074,0.2179381251335144,0.4665924608707428,0.7717176675796509
0.9,1337,94,-6,kl,84.92,0.060000000000002274,0.24194033443927765,0.47053492069244385,0.7679999470710754
0.9,1337,95,-5,kl,85.38,0.45999999999999375,0.24366217851638794,0.4706537425518036,0.7940722107887268
0.9,1337,96,-4,kl,84.88,-0.5,0.2290988266468048,0.4696631133556366,0.8021007180213928
0.9,1337,97,-3,kl,85.2,0.3200000000000074,0.197124645113945,0.4623154103755951,0.7927215099334717
0.9,1337,98,-2,kl,85.14,-0.060000000000002274,0.2487868070602417,0.4729295074939728,0.8039365410804749
0.9,1337,99,-1,kl,84.92,-0.21999999999999886,0.2257859706878662,0.4718496799468994,0.8028086423873901
0.9,1337,100,0,kl,84.32,-0.6000000000000085,0.19114337861537933,0.4578072130680084,0.7916488647460938
0.9,1337,101,1,ce,85.22,0.9000000000000057,0.18892385065555573,0.41116324067115784,1.44417142868042
0.9,1337,102,2,ce,85.34,0.12000000000000455,0.18784937262535095,0.4064996838569641,1.5277464389801025
0.9,1337,103,3,ce,85.54,0.20000000000000284,0.18515393137931824,0.3990291357040405,1.591135859489441
0.9,1337,104,4,ce,85.42,-0.12000000000000455,0.19052642583847046,0.40902820229530334,1.5768908262252808
0.9,1337,105,5,ce,85.78,0.35999999999999943,0.2008964866399765,0.4110890030860901,1.5826586484909058
0.9,1337,106,6,ce,85.58,-0.20000000000000284,0.20321258902549744,0.41377270221710205,1.5687183141708374
0.9,1337,107,7,ce,85.52,-0.060000000000002274,0.18032565712928772,0.40170788764953613,1.5679545402526855
0.9,1337,108,8,ce,85.52,0.0,0.18840035796165466,0.40932586789131165,1.5860836505889893
0.9,1337,109,9,ce,85.68,0.1600000000000108,0.15693652629852295,0.3943439722061157,1.5558141469955444
0.9,1337,110,10,ce,85.6,-0.0800000000000125,0.1741778552532196,0.4119979441165924,1.5605387687683105
0.9,1337,111,11,ce,85.38,-0.21999999999999886,0.1831272542476654,0.40682804584503174,1.5670835971832275
0.9,1337,112,12,ce,85.72,0.3400000000000034,0.18834224343299866,0.40472903847694397,1.5946916341781616
0.9,1337,113,13,ce,85.64,-0.0799999999999983,0.17345063388347626,0.404384583234787,1.564378023147583
0.9,1337,114,14,ce,85.64,0.0,0.1850416660308838,0.4207279682159424,1.5427675247192383
0.9,1337,115,15,ce,85.98,0.3400000000000034,0.16151228547096252,0.41227853298187256,1.5376888513565063
0.9,1337,116,16,ce,85.48,-0.5,0.1907762885093689,0.41561397910118103,1.5489472150802612
0.9,1337,117,17,ce,85.34,-0.14000000000000057,0.17871510982513428,0.42306938767433167,1.5492961406707764
0.9,1337,118,18,ce,85.7,0.35999999999999943,0.18969368934631348,0.42902544140815735,1.5480668544769287
0.9,1337,119,19,ce,85.38,-0.3200000000000074,0.19907425343990326,0.4290480315685272,1.552358627319336
0.9,1337,120,20,ce,85.48,0.10000000000000853,0.18155750632286072,0.42000532150268555,1.5642895698547363
0.9,1337,121,21,ce,85.72,0.23999999999999488,0.17826029658317566,0.42007607221603394,1.5633518695831299
0.9,1337,122,22,ce,85.72,0.0,0.17001128196716309,0.42625361680984497,1.5700268745422363
0.9,1337,123,23,ce,85.62,-0.09999999999999432,0.18038219213485718,0.42618393898010254,1.57059907913208
0.9,1337,124,24,ce,85.58,-0.04000000000000625,0.1958496868610382,0.4390752613544464,1.5809615850448608
0.9,1337,125,25,ce,85.54,-0.03999999999999204,0.1973942220211029,0.43739327788352966,1.581933856010437
0.9,1337,126,26,ce,85.68,0.14000000000000057,0.19747915863990784,0.44271349906921387,1.5677958726882935
0.9,1337,127,27,ce,85.52,-0.1600000000000108,0.18712493777275085,0.44671887159347534,1.5713175535202026
0.9,1337,128,28,ce,85.52,0.0,0.19014877080917358,0.45040321350097656,1.5545827150344849
0.9,1337,129,29,ce,85.66,0.14000000000000057,0.23460906744003296,0.46475139260292053,1.6136043071746826
0.9,1337,130,30,ce,85.82,0.1599999999999966,0.20307815074920654,0.466678261756897,1.5904303789138794
0.9,1337,131,31,ce,85.84,0.020000000000010232,0.20553003251552582,0.46368807554244995,1.5919095277786255
0.9,1337,132,32,ce,85.74,-0.10000000000000853,0.19150245189666748,0.45997047424316406,1.6122410297393799
0.9,1337,133,33,ce,85.76,0.020000000000010232,0.22568458318710327,0.4780310094356537,1.6173006296157837
0.9,1337,134,34,ce,85.48,-0.28000000000000114,0.2045166790485382,0.47285768389701843,1.59981369972229
0.9,1337,135,35,ce,85.78,0.29999999999999716,0.19729143381118774,0.4728526473045349,1.5988091230392456
0.9,1337,136,36,ce,85.42,-0.35999999999999943,0.1980428248643875,0.4739011228084564,1.6041433811187744
0.9,1337,137,37,ce,85.64,0.21999999999999886,0.19827261567115784,0.47527241706848145,1.6086872816085815
0.9,1337,138,38,ce,85.74,0.09999999999999432,0.1910737007856369,0.4732869863510132,1.6069352626800537
0.9,1337,139,39,ce,85.7,-0.03999999999999204,0.18943044543266296,0.4736136794090271,1.6153322458267212
0.9,1337,140,40,ce,85.64,-0.060000000000002274,0.19145403802394867,0.4754435420036316,1.6146430969238281
0.9,1337,141,41,ce,85.56,-0.0799999999999983,0.188004270195961,0.47557032108306885,1.6139626502990723
0.9,1337,142,42,ce,85.78,0.21999999999999886,0.19796498119831085,0.47947627305984497,1.623590111732483
0.9,1337,143,43,ce,85.64,-0.14000000000000057,0.19024521112442017,0.4796653687953949,1.622266173362732
0.9,1337,144,44,ce,85.64,0.0,0.18879787623882294,0.47859662771224976,1.632012128829956
0.9,1337,145,45,ce,85.7,0.060000000000002274,0.19285207986831665,0.48145708441734314,1.6420608758926392
0.9,1337,146,46,ce,85.66,-0.04000000000000625,0.19207024574279785,0.48262810707092285,1.6380013227462769
0.9,1337,147,47,ce,85.92,0.2600000000000051,0.1862362027168274,0.4809187352657318,1.6347742080688477
0.9,1337,148,48,ce,85.62,-0.29999999999999716,0.19101715087890625,0.48376867175102234,1.6418561935424805
0.9,1337,149,49,ce,85.8,0.1799999999999926,0.19046051800251007,0.48399630188941956,1.643176555633545
0.9,1337,150,50,ce,85.68,-0.11999999999999034,0.19048567116260529,0.48402759432792664,1.6438663005828857
0.9,1337,151,51,ce,85.8,0.11999999999999034,0.19063109159469604,0.4845731854438782,1.6459991931915283
0.9,1337,152,52,ce,85.7,-0.09999999999999432,0.1900085061788559,0.4840923547744751,1.646054744720459
0.9,1337,153,53,ce,85.7,0.0,0.19114524126052856,0.48489537835121155,1.6462374925613403
0.9,1337,154,54,ce,85.84,0.14000000000000057,0.19079333543777466,0.48428109288215637,1.6455965042114258
0.9,1337,155,55,ce,85.8,-0.04000000000000625,0.18988095223903656,0.4847341477870941,1.6451635360717773
0.9,1337,156,56,ce,85.9,0.10000000000000853,0.18837401270866394,0.48481374979019165,1.6453238725662231
0.9,1337,157,57,ce,85.78,-0.12000000000000455,0.18968456983566284,0.48570677638053894,1.6465106010437012
0.9,1337,158,58,ce,86.02,0.23999999999999488,0.18942779302597046,0.4854656755924225,1.6454482078552246
0.9,1337,159,59,ce,85.86,-0.1599999999999966,0.19005203247070312,0.4855438768863678,1.649318814277649
0.9,1337,160,60,ce,85.76,-0.09999999999999432,0.18892335891723633,0.48558148741722107,1.6484941244125366
0.9,42,1,-99,kl,43.5,34.08,0.6269708871841431,0.7429771423339844,1.2030327320098877
0.9,42,2,-98,kl,33.52,-9.979999999999997,0.6290801763534546,0.8716670870780945,1.5339449644088745
0.9,42,3,-97,kl,52.82,19.299999999999997,0.25318416953086853,0.6078771352767944,1.1851812601089478
0.9,42,4,-96,kl,59.16,6.339999999999996,0.6288257837295532,0.5454210042953491,1.171220064163208
0.9,42,5,-95,kl,62.86,3.700000000000003,0.7581608295440674,0.6463959217071533,1.2434204816818237
0.9,42,6,-94,kl,67.14,4.280000000000001,0.7387126684188843,0.5542881488800049,1.0463496446609497
0.9,42,7,-93,kl,70.0,2.8599999999999994,0.7401790618896484,0.5867581963539124,1.1294453144073486
0.9,42,8,-92,kl,71.92,1.9200000000000017,0.4164375364780426,0.4573795199394226,0.9464383125305176
0.9,42,9,-91,kl,73.52,1.5999999999999943,0.5601896047592163,0.46109309792518616,0.9981301426887512
0.9,42,10,-90,kl,73.3,-0.21999999999999886,0.6642154455184937,0.4956231415271759,0.9828646183013916
0.9,42,11,-89,kl,74.52,1.2199999999999989,0.4733160138130188,0.4406000077724457,0.7914561629295349
0.9,42,12,-88,kl,76.28,1.7600000000000051,0.38831788301467896,0.44446519017219543,1.0283273458480835
0.9,42,13,-87,kl,76.98,0.7000000000000028,0.6288384795188904,0.4908536374568939,1.1402713060379028
0.9,42,14,-86,kl,77.26,0.28000000000000114,0.4825590252876282,0.4396551847457886,0.7545279860496521
0.9,42,15,-85,kl,77.7,0.4399999999999977,0.5494099259376526,0.4642707109451294,0.8745477795600891
0.9,42,16,-84,kl,78.18,0.480000000000004,0.25628775358200073,0.40072137117385864,0.9296436309814453
0.9,42,17,-83,kl,77.78,-0.4000000000000057,0.4483617842197418,0.48453637957572937,0.9588741660118103
0.9,42,18,-82,kl,79.38,1.5999999999999943,0.5301644802093506,0.43819764256477356,0.9065181016921997
0.9,42,19,-81,kl,78.82,-0.5600000000000023,0.37821143865585327,0.4266936779022217,0.9157605171203613
0.9,42,20,-80,kl,78.88,0.060000000000002274,0.478067010641098,0.44977784156799316,0.9826866984367371
0.9,42,21,-79,kl,78.14,-0.7399999999999949,0.35405921936035156,0.4348258376121521,0.8065884709358215
0.9,42,22,-78,kl,79.24,1.0999999999999943,0.24099141359329224,0.449929416179657,1.023332953453064
0.9,42,23,-77,kl,79.38,0.14000000000000057,0.48181024193763733,0.45171353220939636,0.8322110176086426
0.9,42,24,-76,kl,79.74,0.35999999999999943,0.5883952379226685,0.476470947265625,0.933108925819397
0.9,42,25,-75,kl,80.6,0.8599999999999994,0.44547995924949646,0.4137360155582428,0.806225061416626
0.9,42,26,-74,kl,79.88,-0.7199999999999989,0.2988132834434509,0.41396278142929077,0.9471650719642639
0.9,42,27,-73,kl,80.06,0.18000000000000682,0.48185229301452637,0.4362233579158783,1.1135247945785522
0.9,42,28,-72,kl,76.14,-3.9200000000000017,0.7097896337509155,0.5847698450088501,1.3287599086761475
0.9,42,29,-71,kl,81.56,5.420000000000002,0.43484067916870117,0.4236578643321991,0.9466854333877563
0.9,42,30,-70,kl,78.84,-2.719999999999999,0.4639679491519928,0.4789406657218933,0.9371928572654724
0.9,42,31,-69,kl,79.04,0.20000000000000284,0.7159972190856934,0.5648214817047119,1.0221027135849
0.9,42,32,-68,kl,79.48,0.4399999999999977,0.5061789751052856,0.4532095789909363,0.80930495262146
0.9,42,33,-67,kl,81.12,1.6400000000000006,0.3749709129333496,0.4135203957557678,0.9794568419456482
0.9,42,34,-66,kl,81.6,0.47999999999998977,0.5212932825088501,0.45573607087135315,0.7965907454490662
0.9,42,35,-65,kl,80.22,-1.3799999999999955,0.6803355813026428,0.5553305745124817,1.1496347188949585
0.9,42,36,-64,kl,81.06,0.8400000000000034,0.3179837465286255,0.46559280157089233,1.098519206047058
0.9,42,37,-63,kl,80.72,-0.3400000000000034,0.3589200973510742,0.4361688196659088,0.8694251179695129
0.9,42,38,-62,kl,81.44,0.7199999999999989,0.35648733377456665,0.4209873378276825,0.9466348886489868
0.9,42,39,-61,kl,82.04,0.6000000000000085,0.42229413986206055,0.4546107053756714,0.9258723258972168
0.9,42,40,-60,kl,80.46,-1.5800000000000125,0.39737239480018616,0.4339209794998169,1.0383371114730835
0.9,42,41,-59,kl,80.02,-0.4399999999999977,0.6549344062805176,0.5258229970932007,1.0028479099273682
0.9,42,42,-58,kl,79.7,-0.3199999999999932,0.5086374878883362,0.4913862347602844,0.8790681958198547
0.9,42,43,-57,kl,82.42,2.719999999999999,0.5755584239959717,0.5036787986755371,0.9869405627250671
0.9,42,44,-56,kl,79.62,-2.799999999999997,0.46638453006744385,0.4623534083366394,0.9450593590736389
0.9,42,45,-55,kl,80.44,0.8199999999999932,0.5668376088142395,0.5170181393623352,1.0848901271820068
0.9,42,46,-54,kl,80.94,0.5,0.4505996108055115,0.4663332402706146,0.9002657532691956
0.9,42,47,-53,kl,82.4,1.460000000000008,0.5687484741210938,0.48051804304122925,0.8236214518547058
0.9,42,48,-52,kl,81.98,-0.4200000000000017,0.5660343766212463,0.4688926041126251,0.7506917715072632
0.9,42,49,-51,kl,80.82,-1.1600000000000108,0.635510265827179,0.5199940800666809,0.99786776304245
0.9,42,50,-50,kl,80.42,-0.3999999999999915,0.44415342807769775,0.485992968082428,0.8628467321395874
0.9,42,51,-49,kl,80.44,0.01999999999999602,0.5501185655593872,0.4978187084197998,0.9991816282272339
0.9,42,52,-48,kl,82.44,2.0,0.3866952061653137,0.4434390366077423,0.7820883393287659
0.9,42,53,-47,kl,81.84,-0.5999999999999943,0.6398561000823975,0.5136295557022095,1.0941015481948853
0.9,42,54,-46,kl,82.76,0.9200000000000017,0.49996107816696167,0.4703996777534485,0.8938059210777283
0.9,42,55,-45,kl,80.76,-2.0,0.32602357864379883,0.47557809948921204,0.9827478528022766
0.9,42,56,-44,kl,85.12,4.359999999999999,0.30435776710510254,0.3981754779815674,0.6703630089759827
0.9,42,57,-43,kl,85.28,0.1599999999999966,0.33303573727607727,0.3968485891819,0.660298228263855
0.9,42,58,-42,kl,85.2,-0.0799999999999983,0.21224072575569153,0.37230849266052246,0.6569349765777588
0.9,42,59,-41,kl,85.74,0.539999999999992,0.3118016719818115,0.41279900074005127,0.7260614037513733
0.9,42,60,-40,kl,85.48,-0.2599999999999909,0.25715625286102295,0.3973466157913208,0.7161163687705994
0.9,42,61,-39,kl,85.68,0.20000000000000284,0.2919347286224365,0.4083689749240875,0.673784077167511
0.9,42,62,-38,kl,85.78,0.09999999999999432,0.2676253020763397,0.4084920883178711,0.722044050693512
0.9,42,63,-37,kl,85.58,-0.20000000000000284,0.29233112931251526,0.415357381105423,0.695343554019928
0.9,42,64,-36,kl,85.94,0.35999999999999943,0.25835126638412476,0.4104289710521698,0.7773589491844177
0.9,42,65,-35,kl,85.92,-0.01999999999999602,0.30077898502349854,0.42964139580726624,0.7617813348770142
0.9,42,66,-34,kl,85.82,-0.10000000000000853,0.3345922529697418,0.4400993287563324,0.7168081998825073
0.9,42,67,-33,kl,85.76,-0.05999999999998806,0.2871929705142975,0.42226338386535645,0.7774285674095154
0.9,42,68,-32,kl,85.56,-0.20000000000000284,0.2929319739341736,0.4296203851699829,0.7789084911346436
0.9,42,69,-31,kl,85.92,0.35999999999999943,0.24233172833919525,0.4340685307979584,0.7333810329437256
0.9,42,70,-30,kl,85.76,-0.1599999999999966,0.2952789068222046,0.4513722360134125,0.7776376008987427
0.9,42,71,-29,kl,85.9,0.14000000000000057,0.2480742633342743,0.437532901763916,0.8032144904136658
0.9,42,72,-28,kl,86.14,0.23999999999999488,0.32572221755981445,0.45980721712112427,0.8146381974220276
0.9,42,73,-27,kl,85.86,-0.28000000000000114,0.311226487159729,0.44755569100379944,0.7790369391441345
0.9,42,74,-26,kl,86.16,0.29999999999999716,0.3278115391731262,0.4727689325809479,0.7238267660140991
0.9,42,75,-25,kl,86.22,0.060000000000002274,0.2519557476043701,0.45852598547935486,0.7264979481697083
0.9,42,76,-24,kl,86.14,-0.0799999999999983,0.39431649446487427,0.504653811454773,0.7725657820701599
0.9,42,77,-23,kl,85.94,-0.20000000000000284,0.29978805780410767,0.47709110379219055,0.7483566999435425
0.9,42,78,-22,kl,85.88,-0.060000000000002274,0.3635389506816864,0.4988355338573456,0.7517080903053284
0.9,42,79,-21,kl,86.32,0.4399999999999977,0.2954348027706146,0.4919651746749878,0.7754023671150208
0.9,42,80,-20,kl,86.54,0.22000000000001307,0.3274124264717102,0.49664321541786194,0.8688807487487793
0.9,42,81,-19,kl,86.38,-0.1600000000000108,0.2895486652851105,0.48987364768981934,0.8088365793228149
0.9,42,82,-18,kl,86.18,-0.19999999999998863,0.2915194034576416,0.4881148934364319,0.8257306814193726
0.9,42,83,-17,kl,86.1,-0.0800000000000125,0.2863835096359253,0.4891741871833801,0.8009960055351257
0.9,42,84,-16,kl,86.22,0.12000000000000455,0.3035397231578827,0.48935043811798096,0.8138424754142761
0.9,42,85,-15,kl,86.3,0.0799999999999983,0.2969379425048828,0.4930587410926819,0.7923322319984436
0.9,42,86,-14,kl,86.2,-0.09999999999999432,0.2921943664550781,0.4898037314414978,0.8341540098190308
0.9,42,87,-13,kl,86.4,0.20000000000000284,0.30983537435531616,0.4967429041862488,0.8287374377250671
0.9,42,88,-12,kl,86.38,-0.020000000000010232,0.291023313999176,0.49364200234413147,0.8318345546722412
0.9,42,89,-11,kl,86.32,-0.060000000000002274,0.2879473567008972,0.49443909525871277,0.8014093041419983
0.9,42,90,-10,kl,86.24,-0.0799999999999983,0.29176902770996094,0.4974111318588257,0.8226396441459656
0.9,42,91,-9,kl,86.12,-0.11999999999999034,0.29609414935112,0.49682891368865967,0.8185645937919617
0.9,42,92,-8,kl,86.08,-0.04000000000000625,0.26881858706474304,0.4883161187171936,0.8179470300674438
0.9,42,93,-7,kl,86.3,0.21999999999999886,0.29105329513549805,0.4984574615955353,0.8266692161560059
0.9,42,94,-6,kl,86.22,-0.0799999999999983,0.2833881378173828,0.49434414505958557,0.8204415440559387
0.9,42,95,-5,kl,86.42,0.20000000000000284,0.2916293144226074,0.4958091378211975,0.8363838791847229
0.9,42,96,-4,kl,86.38,-0.04000000000000625,0.3156282305717468,0.506172239780426,0.8346211314201355
0.9,42,97,-3,kl,86.3,-0.0799999999999983,0.31261736154556274,0.5044304132461548,0.8410063982009888
0.9,42,98,-2,kl,86.34,0.04000000000000625,0.2857748866081238,0.49681276082992554,0.841572642326355
0.9,42,99,-1,kl,86.22,-0.12000000000000455,0.30394721031188965,0.5054131746292114,0.8390185236930847
0.9,42,100,0,kl,86.18,-0.03999999999999204,0.29065951704978943,0.5032545924186707,0.8504655361175537
0.9,42,101,1,ce,86.44,0.2599999999999909,0.10502801835536957,0.42362380027770996,1.4548547267913818
0.9,42,102,2,ce,86.28,-0.1599999999999966,0.09764377027750015,0.39845010638237,1.661420226097107
0.9,42,103,3,ce,86.3,0.01999999999999602,0.11978518962860107,0.4054202437400818,1.7083566188812256
0.9,42,104,4,ce,86.54,0.2400000000000091,0.0961713120341301,0.4011169373989105,1.717393398284912
0.9,42,105,5,ce,86.72,0.1799999999999926,0.12196353077888489,0.41318145394325256,1.732204794883728
0.9,42,106,6,ce,86.3,-0.4200000000000017,0.10958939790725708,0.40658077597618103,1.727039098739624
0.9,42,107,7,ce,86.42,0.12000000000000455,0.132615327835083,0.4237639605998993,1.7278088331222534
0.9,42,108,8,ce,86.68,0.2600000000000051,0.11722294986248016,0.4149838089942932,1.7254688739776611
0.9,42,109,9,ce,86.68,0.0,0.12444479763507843,0.4237961769104004,1.7286652326583862
0.9,42,110,10,ce,86.56,-0.12000000000000455,0.12809337675571442,0.4259923994541168,1.734278917312622
0.9,42,111,11,ce,86.54,-0.01999999999999602,0.11374388635158539,0.4163934290409088,1.6914249658584595
0.9,42,112,12,ce,86.48,-0.060000000000002274,0.12471561133861542,0.43115493655204773,1.6757444143295288
0.9,42,113,13,ce,86.6,0.11999999999999034,0.12877964973449707,0.4211553633213043,1.7133944034576416
0.9,42,114,14,ce,86.58,-0.01999999999999602,0.10842901468276978,0.4273539185523987,1.6757756471633911
0.9,42,115,15,ce,86.54,-0.03999999999999204,0.1126721203327179,0.435931533575058,1.6333799362182617
0.9,42,116,16,ce,86.7,0.1599999999999966,0.10335282236337662,0.43118715286254883,1.6532888412475586
0.9,42,117,17,ce,86.74,0.03999999999999204,0.1290241926908493,0.4395846426486969,1.673893690109253
0.9,42,118,18,ce,86.94,0.20000000000000284,0.1298121213912964,0.43522772192955017,1.6701023578643799
0.9,42,119,19,ce,86.52,-0.4200000000000017,0.13380341231822968,0.4422381818294525,1.653701663017273
0.9,42,120,20,ce,86.84,0.3200000000000074,0.13387204706668854,0.4486776888370514,1.6673704385757446
0.9,42,121,21,ce,86.6,-0.2400000000000091,0.14596441388130188,0.44827452301979065,1.7014466524124146
0.9,42,122,22,ce,86.66,0.060000000000002274,0.13982170820236206,0.45347845554351807,1.6830551624298096
0.9,42,123,23,ce,86.9,0.2400000000000091,0.13101229071617126,0.4567885398864746,1.678938627243042
0.9,42,124,24,ce,86.72,-0.18000000000000682,0.13536381721496582,0.47087711095809937,1.658292531967163
0.9,42,125,25,ce,86.8,0.0799999999999983,0.13914713263511658,0.46891796588897705,1.6743769645690918
0.9,42,126,26,ce,86.66,-0.14000000000000057,0.13528025150299072,0.46608638763427734,1.6682804822921753
0.9,42,127,27,ce,86.72,0.060000000000002274,0.13972249627113342,0.48249557614326477,1.6907317638397217
0.9,42,128,28,ce,86.92,0.20000000000000284,0.1314294934272766,0.4881276488304138,1.6798689365386963
0.9,42,129,29,ce,86.76,-0.1599999999999966,0.16505399346351624,0.4972490668296814,1.6826366186141968
0.9,42,130,30,ce,86.74,-0.020000000000010232,0.14245019853115082,0.4967040419578552,1.6672431230545044
0.9,42,131,31,ce,86.92,0.18000000000000682,0.1791628897190094,0.5055176615715027,1.778908133506775
0.9,42,132,32,ce,86.64,-0.28000000000000114,0.12794211506843567,0.5080649852752686,1.707951545715332
