mode,teacher,seed,teacher_objective,teacher_test_acc,teacher_train_ce_loss,teacher_train_acc,test_at_switch,test_final,val_at_switch,val_final,val_peak_after,probe_ce_loss_at_switch,probe_acc_at_switch,probe_ce_loss_final,probe_acc_final,ece_at_switch,ece_final,agree_at_switch,agree_final,test_change,val_change
kd_then_ce,ce_e20,9,ce,55.900001525878906,1.181759149169922,57.2,57.23000168800354,77.54999995231628,57.12000131607056,78.33999991416931,78.33999991416931,1.1652042724609375,58.28,0.34086905899047854,87.48,0.02242671387293551,0.055921591167111574,88.76000046730042,59.02000069618225,20.319998264312744,21.219998598098755
kd_then_ce,ce_e50,0,ce,79.68999743461609,0.4134262031555176,85.86,80.50000071525574,82.60999917984009,80.1800012588501,82.81999826431274,82.9200029373169,0.43062814712524417,85.28,0.2522635444641113,91.2,0.028980319184504034,0.051176802341931095,90.64000248908997,85.65999865531921,2.1099984645843506,2.6399970054626465
kd_then_ce,ce_e50,1,ce,79.68999743461609,0.4134262031555176,85.86,80.0499975681305,82.73000121116638,79.91999983787537,83.42000246047974,83.42000246047974,0.43677763214111326,84.64,0.24575643157958985,91.64,0.0342051708766905,0.04862566327475773,91.54000282287598,85.9000027179718,2.6800036430358887,3.50000262260437
kd_then_ce,ce_e50,2,ce,79.68999743461609,0.4134262031555176,85.86,80.26000261306763,82.58000016212463,80.11999726295471,82.85999894142151,82.94000029563904,0.4354928985595703,85.26,0.2678895751953125,90.34,0.032677562123204204,0.05060480790563742,91.15999937057495,85.93999743461609,2.319997549057007,2.740001678466797
kd_then_ce,ce_e50,3,ce,79.68999743461609,0.4134262031555176,85.86,79.98999953269958,82.88000226020813,80.239999294281,83.42000246047974,83.75999927520752,0.4365425422668457,84.54,0.2700407005310059,90.6,0.030222203627773912,0.03929557125711792,91.01999998092651,85.97999811172485,2.890002727508545,3.1800031661987305
kd_then_ce,ce_e50,4,ce,79.68999743461609,0.4134262031555176,85.86,80.41999936103821,82.52999782562256,79.91999983787537,82.58000016212463,82.66000151634216,0.44000709075927735,84.6,0.25437355346679685,91.0,0.03186991879280437,0.0497773735938289,90.7800018787384,86.00000143051147,2.1099984645843506,2.6600003242492676
kd_then_ce,ce_e50,5,ce,79.68999743461609,0.4134262031555176,85.86,80.7699978351593,82.30000138282776,79.91999983787537,82.76000022888184,82.95999765396118,0.44908349533081054,84.44,0.22294988708496094,92.14,0.03410521193197104,0.05863602665282943,89.89999890327454,84.97999906539917,1.530003547668457,2.8400003910064697
kd_then_ce,ce_e50,6,ce,79.68999743461609,0.4134262031555176,85.86,80.43000102043152,82.9800009727478,80.37999868392944,83.17999839782715,83.20000171661377,0.43616241760253904,84.54,0.25167075424194335,91.34,0.03235406853793149,0.04626352968759907,90.82000255584717,85.28000116348267,2.549999952316284,2.799999713897705
kd_then_ce,ce_e50,7,ce,79.68999743461609,0.4134262031555176,85.86,80.72999715805054,82.02000260353088,79.75999712944031,82.71999955177307,82.71999955177307,0.4377034309387207,84.64,0.2386652587890625,91.7,0.03598357767816762,0.052164924592360884,90.46000242233276,85.10000109672546,1.2900054454803467,2.9600024223327637
kd_then_ce,ce_e50,8,ce,79.68999743461609,0.4134262031555176,85.86,80.30999898910522,83.45999717712402,80.33999800682068,82.74000287055969,83.13999772071838,0.4313423965454102,84.9,0.28050882873535155,90.26,0.0325818270117655,0.04738597881864336,90.64000248908997,86.37999892234802,3.149998188018799,2.4000048637390137
kd_then_ce,ce_e50,9,ce,79.68999743461609,0.4134262031555176,85.86,80.46000003814697,82.55000114440918,80.41999936103821,82.48000144958496,82.76000022888184,0.43070103759765627,84.94,0.24160558242797853,91.48,0.03164689446678098,0.056335446717210386,90.97999930381775,85.4200005531311,2.090001106262207,2.060002088546753
kd_then_ce,ce_e100,0,ce,85.90999841690063,0.10524831523895263,96.14,86.33999824523926,86.2600028514862,85.87999939918518,85.93999743461609,86.41999959945679,0.20936939086914064,92.86,0.16032950096130372,94.4,0.07397688346378542,0.05877579550629176,89.25999999046326,88.80000114440918,-0.07999539375305176,0.0599980354309082
kd_then_ce,ce_e100,1,ce,85.90999841690063,0.10524831523895263,96.14,85.67000031471252,85.61999797821045,85.97999811172485,86.36000156402588,86.59999966621399,0.2089266284942627,92.86,0.14965776481628418,94.42,0.07254090655929835,0.05803719768024612,89.42000269889832,89.02000188827515,-0.050002336502075195,0.3800034523010254
kd_then_ce,ce_e100,2,ce,85.90999841690063,0.10524831523895263,96.14,85.9000027179718,86.1299991607666,86.6599977016449,86.50000095367432,86.72000169754028,0.2020905647277832,93.18,0.15242571830749513,94.64,0.06706979869814829,0.054324604638249,89.66000080108643,89.31999802589417,0.2299964427947998,-0.15999674797058105
kd_then_ce,ce_e100,3,ce,85.90999841690063,0.10524831523895263,96.14,85.80999970436096,85.9499990940094,85.78000068664551,86.10000014305115,86.44000291824341,0.1944440460205078,93.36,0.14802603034973144,94.72,0.07492581804786194,0.05685559172110002,89.17999863624573,88.62000107765198,0.1399993896484375,0.31999945640563965
kd_then_ce,ce_e100,4,ce,85.90999841690063,0.10524831523895263,96.14,86.44999861717224,86.50000095367432,85.83999872207642,86.15999817848206,86.40000224113464,0.20216681365966796,93.02,0.15375895042419432,94.58,0.0745343811652362,0.05492292642598028,88.85999917984009,88.41999769210815,0.050002336502075195,0.31999945640563965
kd_then_ce,ce_e100,5,ce,85.90999841690063,0.10524831523895263,96.14,86.11999750137329,86.11999750137329,85.75999736785889,86.10000014305115,86.2600028514862,0.20501366271972657,92.9,0.15664401168823242,94.54,0.07662680919273102,0.060101075928034015,89.53999876976013,89.06000256538391,0.0,0.34000277519226074
kd_then_ce,ce_e100,6,ce,85.90999841690063,0.10524831523895263,96.14,86.39000058174133,86.72999739646912,85.87999939918518,86.22000217437744,86.33999824523926,0.19454109649658202,93.3,0.14661416397094726,94.8,0.07466119140301053,0.055880539313616584,89.4599974155426,89.20000195503235,0.3399968147277832,0.34000277519226074
